Age,Customer ID,Date Joined,Dummy,Gender,Job Classification,Name,Region,Surname,Balance,Number of Records
40,100001790,26.Aug.15,dummy,Female,White Collar,Heather,England,Hudson,61414.37,1
40,100003638,10.Dec.15,dummy,Female,White Collar,Vanessa,England,Hunter,10266.95,1
40,100002003,11.Sep.15,dummy,Female,White Collar,Ruth,England,Kerr,50283.03,1
40,100001211,14.Jul.15,dummy,Female,White Collar,Madeleine,England,Manning,704.83,1
40,100002734,22.Oct.15,dummy,Female,White Collar,Olivia,England,May,7551.16,1
40,100003486,02.Dec.15,dummy,Female,White Collar,Una,England,McLean,48099.01,1
40,100001036,30.Jun.15,dummy,Female,White Collar,Claire,England,Metcalfe,2619.62,1
40,100001055,02.Jul.15,dummy,Female,White Collar,Kimberly,England,Mitchell,17546.36,1
40,100002641,16.Oct.15,dummy,Female,White Collar,Carolyn,England,Paige,52735.66,1
40,100003509,03.Dec.15,dummy,Female,White Collar,Kylie,England,Payne,18739.17,1
40,100003963,27.Dec.15,dummy,Female,White Collar,Alexandra,England,Rutherford,62802.4,1
40,100001322,22.Jul.15,dummy,Female,White Collar,Carol,England,Simpson,5585.36,1
40,100002781,25.Oct.15,dummy,Female,White Collar,Audrey,England,Skinner,71908.74,1
40,100002578,12.Oct.15,dummy,Female,White Collar,Maria,England,Taylor,1949.08,1
40,100002080,16.Sep.15,dummy,Female,White Collar,Chloe,England,Thomson,72020.25,1
40,100001157,11.Jul.15,dummy,Female,White Collar,Kimberly,England,Vance,21945.27,1
40,100003202,16.Nov.15,dummy,Female,White Collar,Abigail,England,Walsh,32051.33,1
41,100002512,08.Oct.15,dummy,Female,White Collar,Vanessa,England,Alsop,36174.14,1
41,100003712,14.Dec.15,dummy,Female,White Collar,Amelia,England,Arnold,916.89,1
41,100003170,14.Nov.15,dummy,Female,White Collar,Emma,England,Cameron,20793.41,1
41,100001083,05.Jul.15,dummy,Female,White Collar,Katherine,England,Gill,81089.55,1
41,100001400,27.Jul.15,dummy,Female,White Collar,Tracey,England,Gray,23182.6,1
41,100002787,25.Oct.15,dummy,Female,White Collar,Carol,England,Ince,8082.88,1
41,100003990,29.Dec.15,dummy,Female,White Collar,Rachel,England,Johnston,83616.58,1
41,100001085,05.Jul.15,dummy,Female,White Collar,Anne,England,Kerr,40523.18,1
41,100001718,23.Aug.15,dummy,Female,White Collar,Bernadette,England,Knox,20040.94,1
41,100001835,29.Aug.15,dummy,Female,White Collar,Stephanie,England,Mackay,18745.42,1
41,100003592,07.Dec.15,dummy,Female,White Collar,Carol,England,Manning,82862.85,1
41,100003024,05.Nov.15,dummy,Female,White Collar,Michelle,England,Morgan,38019.49,1
41,100001243,16.Jul.15,dummy,Female,White Collar,Sonia,England,Parr,58683.04,1
41,100003994,29.Dec.15,dummy,Female,White Collar,Rebecca,England,Poole,28579.64,1
41,100001877,01.Sep.15,dummy,Female,White Collar,Ruth,England,Poole,24927.19,1
41,100001707,22.Aug.15,dummy,Female,White Collar,Grace,England,Russell,7598.49,1
41,100003506,03.Dec.15,dummy,Female,White Collar,Jennifer,England,Turner,121591.95,1
41,100003373,27.Nov.15,dummy,Female,White Collar,Ruth,England,White,4477.36,1
41,100001941,07.Sep.15,dummy,Female,White Collar,Katherine,England,Wilson,60069.88,1
41,100003382,27.Nov.15,dummy,Female,White Collar,Lauren,England,Young,42914.08,1
42,100002168,21.Sep.15,dummy,Female,White Collar,Maria,England,Bailey,5252.57,1
42,100003483,02.Dec.15,dummy,Female,White Collar,Molly,England,Campbell,24501,1
42,100003258,19.Nov.15,dummy,Female,White Collar,Jennifer,England,Graham,25158.08,1
42,100002420,02.Oct.15,dummy,Female,White Collar,Molly,England,Grant,14989.3,1
42,100003473,01.Dec.15,dummy,Female,White Collar,Joanne,England,Henderson,45276.8,1
42,100003363,26.Nov.15,dummy,Female,White Collar,Penelope,England,Henderson,29129.11,1
42,100002507,08.Oct.15,dummy,Female,White Collar,Natalie,England,Howard,55193.59,1
42,100003372,27.Nov.15,dummy,Female,White Collar,Jan,England,MacDonald,85695.41,1
42,100001997,11.Sep.15,dummy,Female,White Collar,Ruth,England,Marshall,73121.32,1
42,100003731,15.Dec.15,dummy,Female,White Collar,Anna,England,McDonald,85207.93,1
42,100001347,23.Jul.15,dummy,Female,White Collar,Madeleine,England,Miller,96844.75,1
42,100002236,24.Sep.15,dummy,Female,White Collar,Andrea,England,Rampling,17631.94,1
42,100003680,13.Dec.15,dummy,Female,White Collar,Ruth,England,Rees,22087.64,1
42,100002936,31.Oct.15,dummy,Female,White Collar,Audrey,England,Short,15389.73,1
42,100003667,12.Dec.15,dummy,Female,White Collar,Diane,England,Slater,72596.02,1
42,100003614,08.Dec.15,dummy,Female,White Collar,Lillian,England,Walsh,33307.35,1
42,100003920,24.Dec.15,dummy,Female,White Collar,Kylie,England,Watson,31581.7,1
43,100002429,03.Oct.15,dummy,Female,White Collar,Diana,England,Alsop,42972.72,1
43,100003309,23.Nov.15,dummy,Female,White Collar,Felicity,England,Ball,16111.39,1
43,100001582,11.Aug.15,dummy,Female,White Collar,Kimberly,England,Ball,36694.01,1
43,100002432,03.Oct.15,dummy,Female,White Collar,Wanda,England,Bell,23251.07,1
43,100002586,13.Oct.15,dummy,Female,White Collar,Alexandra,England,Forsyth,14523.72,1
43,100002307,26.Sep.15,dummy,Female,White Collar,Nicola,England,Gray,106071.02,1
43,100003227,17.Nov.15,dummy,Female,White Collar,Wendy,England,Hamilton,27287.49,1
43,100002001,11.Sep.15,dummy,Female,White Collar,Bernadette,England,Ince,57739.46,1
43,100001419,28.Jul.15,dummy,Female,White Collar,Lillian,England,Mathis,114.69,1
43,100002969,01.Nov.15,dummy,Female,White Collar,Ruth,England,Paige,26737.79,1
43,100001123,08.Jul.15,dummy,Female,White Collar,Deirdre,England,Payne,10959.59,1
43,100002322,27.Sep.15,dummy,Female,White Collar,Audrey,England,Piper,7835.46,1
43,100003631,10.Dec.15,dummy,Female,White Collar,Elizabeth,England,Tucker,55352.18,1
44,100002243,24.Sep.15,dummy,Female,White Collar,Felicity,England,Arnold,27520.61,1
44,100003190,15.Nov.15,dummy,Female,White Collar,Andrea,England,Forsyth,9777.9,1
44,100001923,05.Sep.15,dummy,Female,White Collar,Carolyn,England,Johnston,1607.63,1
44,100003058,08.Nov.15,dummy,Female,White Collar,Bernadette,England,May,9209.02,1
44,100001645,17.Aug.15,dummy,Female,White Collar,Sonia,England,Morgan,46153.29,1
44,100003635,10.Dec.15,dummy,Female,White Collar,Grace,England,Rees,49219.74,1
44,100001084,05.Jul.15,dummy,Female,White Collar,Molly,England,Wallace,5032.09,1
44,100003950,26.Dec.15,dummy,Female,White Collar,Lily,England,White,24243.83,1
45,100002623,15.Oct.15,dummy,Female,White Collar,Anne,England,Arnold,81370.16,1
45,100001672,20.Aug.15,dummy,Female,White Collar,Katherine,England,Berry,20228.5,1
45,100003756,16.Dec.15,dummy,Female,White Collar,Lillian,England,Black,1439.15,1
45,100002326,27.Sep.15,dummy,Female,White Collar,Caroline,England,Bond,59349.16,1
45,100003458,30.Nov.15,dummy,Female,White Collar,Claire,England,Bond,41909.74,1
45,100002097,17.Sep.15,dummy,Female,White Collar,Zoe,England,Cornish,1320.93,1
45,100002390,30.Sep.15,dummy,Female,White Collar,Penelope,England,Dowd,123159.76,1
45,100001091,06.Jul.15,dummy,Female,White Collar,Julia,England,Greene,57797.68,1
45,100003755,16.Dec.15,dummy,Female,White Collar,Carol,England,Henderson,69805.45,1
45,100002433,03.Oct.15,dummy,Female,White Collar,Fiona,England,Lambert,53536.19,1
45,100001156,11.Jul.15,dummy,Female,White Collar,Jane,England,Lewis,27955.59,1
45,100003110,11.Nov.15,dummy,Female,White Collar,Wendy,England,Parr,21695.26,1
45,100002659,17.Oct.15,dummy,Female,White Collar,Grace,England,Wallace,101994.01,1
46,100001674,20.Aug.15,dummy,Female,White Collar,Irene,England,Alsop,7003.01,1
46,100003965,27.Dec.15,dummy,Female,White Collar,Emily,England,Brown,67009.53,1
46,100002321,27.Sep.15,dummy,Female,White Collar,Mary,England,Graham,26572.57,1
46,100002628,15.Oct.15,dummy,Female,White Collar,Grace,England,Henderson,45737.65,1
46,100002386,30.Sep.15,dummy,Female,White Collar,Andrea,England,Hudson,112571.21,1
46,100001135,09.Jul.15,dummy,Female,White Collar,Karen,England,Kerr,33779.41,1
46,100002222,24.Sep.15,dummy,Female,White Collar,Ava,England,Walsh,59642.17,1
47,100001773,25.Aug.15,dummy,Female,White Collar,Andrea,England,Carr,75332.4,1
47,100001527,06.Aug.15,dummy,Female,White Collar,Victoria,England,Dowd,18860.64,1
47,100003077,09.Nov.15,dummy,Female,White Collar,Katherine,England,Dyer,9244.66,1
47,100003708,14.Dec.15,dummy,Female,White Collar,Yvonne,England,Hardacre,64712.17,1
47,100002957,01.Nov.15,dummy,Female,White Collar,Jennifer,England,Knox,78150.39,1
47,100001758,24.Aug.15,dummy,Female,White Collar,Kimberly,England,Lewis,2741.32,1
47,100001594,12.Aug.15,dummy,Female,White Collar,Madeleine,England,Walsh,86222.34,1
48,100003503,03.Dec.15,dummy,Female,White Collar,Abigail,England,Abraham,35410.35,1
48,100003813,19.Dec.15,dummy,Female,White Collar,Penelope,England,Terry,45166.76,1
48,100002811,26.Oct.15,dummy,Female,White Collar,Amy,England,Watson,29774.99,1
49,100001126,08.Jul.15,dummy,Female,White Collar,Heather,England,Ball,68026.14,1
49,100003502,03.Dec.15,dummy,Female,White Collar,Faith,England,Carr,72613.54,1
49,100002281,25.Sep.15,dummy,Female,White Collar,Leah,England,Marshall,34393.8,1
49,100001369,25.Jul.15,dummy,Female,White Collar,Zoe,England,Murray,92941.82,1
49,100002005,11.Sep.15,dummy,Female,White Collar,Deirdre,England,Nash,1602.81,1
49,100002947,01.Nov.15,dummy,Female,White Collar,Faith,England,Poole,48099.69,1
49,100003634,10.Dec.15,dummy,Female,White Collar,Diane,England,Pullman,34375.08,1
50,100003420,28.Nov.15,dummy,Female,White Collar,Sally,England,Cornish,26280.36,1
50,100003210,16.Nov.15,dummy,Female,White Collar,Amanda,England,Howard,50609.43,1
50,100003943,26.Dec.15,dummy,Female,White Collar,Una,England,Powell,16041.11,1
51,100001308,22.Jul.15,dummy,Female,White Collar,Bella,England,Jackson,58655.75,1
51,100002304,26.Sep.15,dummy,Female,White Collar,Maria,England,Newman,80925.56,1
51,100002849,27.Oct.15,dummy,Female,White Collar,Anna,England,Peters,79715.05,1
52,100002953,01.Nov.15,dummy,Female,White Collar,Hannah,England,Peake,55559.45,1
54,100003386,27.Nov.15,dummy,Female,White Collar,Sarah,England,Marshall,21593.57,1
54,100002733,22.Oct.15,dummy,Female,White Collar,Jessica,England,Ross,24265.54,1
55,100001168,12.Jul.15,dummy,Female,White Collar,Felicity,England,Black,22099.59,1
56,100001667,19.Aug.15,dummy,Female,White Collar,Bernadette,England,Piper,997.01,1
56,100003010,04.Nov.15,dummy,Female,White Collar,Anna,England,Short,47447.17,1
61,100002818,26.Oct.15,dummy,Female,White Collar,Chloe,England,Sharp,25267.28,1
15,400002638,15.Oct.15,dummy,Female,White Collar,Jennifer,Northern Ireland,Sanderson,12548.21,1
18,400002858,27.Oct.15,dummy,Female,White Collar,Vanessa,Northern Ireland,Simpson,34075.29,1
23,400002762,23.Oct.15,dummy,Female,White Collar,Abigail,Northern Ireland,Underwood,27314.43,1
24,400002383,29.Sep.15,dummy,Female,White Collar,Amy,Northern Ireland,Fisher,17347.52,1
27,400003321,23.Nov.15,dummy,Female,White Collar,Molly,Northern Ireland,Forsyth,31618.56,1
27,400002109,17.Sep.15,dummy,Female,White Collar,Jennifer,Northern Ireland,Skinner,64714.44,1
27,400002276,24.Sep.15,dummy,Female,White Collar,Irene,Northern Ireland,Sutherland,50798.78,1
31,400002180,21.Sep.15,dummy,Female,White Collar,Audrey,Northern Ireland,Berry,20101.47,1
31,400002541,09.Oct.15,dummy,Female,White Collar,Alexandra,Northern Ireland,Clarkson,48247.85,1
31,400002716,20.Oct.15,dummy,Female,White Collar,Natalie,Northern Ireland,Young,60850.03,1
32,400002846,26.Oct.15,dummy,Female,White Collar,Lauren,Northern Ireland,MacLeod,43325.65,1
32,400001814,27.Aug.15,dummy,Female,White Collar,Alison,Northern Ireland,Scott,45259.78,1
34,400003847,20.Dec.15,dummy,Female,White Collar,Donna,Northern Ireland,Lambert,87664.15,1
36,400001754,23.Aug.15,dummy,Female,White Collar,Sally,Northern Ireland,Ogden,37892.43,1
37,400001457,30.Jul.15,dummy,Female,White Collar,Diane,Northern Ireland,Tucker,13937.18,1
37,400001795,26.Aug.15,dummy,Female,White Collar,Yvonne,Northern Ireland,Wilson,21823.82,1
39,400001981,09.Sep.15,dummy,Female,White Collar,Wendy,Northern Ireland,Watson,76608.6,1
40,400002319,26.Sep.15,dummy,Female,White Collar,Karen,Northern Ireland,Butler,6540.58,1
40,400002337,27.Sep.15,dummy,Female,White Collar,Victoria,Northern Ireland,Powell,40064.67,1
41,400001701,21.Aug.15,dummy,Female,White Collar,Lauren,Northern Ireland,Greene,57177.94,1
61,400002699,19.Oct.15,dummy,Female,White Collar,Ruth,Northern Ireland,Graham,4387.05,1
33,200003425,28.Nov.15,dummy,Female,White Collar,Rachel,Scotland,Allan,422.94,1
41,200003545,04.Dec.15,dummy,Female,White Collar,Joan,Scotland,Avery,4833.02,1
44,200002204,23.Sep.15,dummy,Female,White Collar,Joan,Scotland,Howard,36903.95,1
45,200001991,10.Sep.15,dummy,Female,White Collar,Bernadette,Scotland,Alsop,42756.92,1
46,200003802,18.Dec.15,dummy,Female,White Collar,Rose,Scotland,McGrath,10394.28,1
47,200001808,27.Aug.15,dummy,Female,White Collar,Fiona,Scotland,Edmunds,15352.66,1
47,200002205,23.Sep.15,dummy,Female,White Collar,Michelle,Scotland,Lyman,29046.07,1
49,200002462,04.Oct.15,dummy,Female,White Collar,Melanie,Scotland,Miller,64721.73,1
49,200001936,06.Sep.15,dummy,Female,White Collar,Olivia,Scotland,Payne,2994.25,1
49,200001777,25.Aug.15,dummy,Female,White Collar,Theresa,Scotland,Terry,39552.66,1
50,200003424,28.Nov.15,dummy,Female,White Collar,Abigail,Scotland,Blake,39460.72,1
53,200003493,02.Dec.15,dummy,Female,White Collar,Jane,Scotland,Quinn,8313.3,1
53,200001489,02.Aug.15,dummy,Female,White Collar,Grace,Scotland,Walker,19634.21,1
54,200003351,25.Nov.15,dummy,Female,White Collar,Carolyn,Scotland,Manning,21953.02,1
54,200002630,15.Oct.15,dummy,Female,White Collar,Victoria,Scotland,Young,16332.53,1
55,200003459,30.Nov.15,dummy,Female,White Collar,Diana,Scotland,Nash,67876.94,1
56,200003239,17.Nov.15,dummy,Female,White Collar,Joanne,Scotland,Russell,33748.33,1
57,200001137,09.Jul.15,dummy,Female,White Collar,Amanda,Scotland,Bailey,83992.09,1
57,200003608,07.Dec.15,dummy,Female,White Collar,Angela,Scotland,Sharp,26794.48,1
57,200001639,16.Aug.15,dummy,Female,White Collar,Joan,Scotland,Wright,34948.54,1
58,200003564,05.Dec.15,dummy,Female,White Collar,Ava,Scotland,Piper,22024,1
59,200002563,11.Oct.15,dummy,Female,White Collar,Sophie,Scotland,Davies,28221.97,1
18,300001742,23.Aug.15,dummy,Female,White Collar,Wanda,Wales,Clarkson,38462.35,1
18,300003534,03.Dec.15,dummy,Female,White Collar,Audrey,Wales,Thomson,5557.32,1
19,300001744,23.Aug.15,dummy,Female,White Collar,Megan,Wales,Peake,15278.22,1
20,300002314,26.Sep.15,dummy,Female,White Collar,Hannah,Wales,Hill,32823.6,1
20,300003471,30.Nov.15,dummy,Female,White Collar,Wendy,Wales,Martin,68569.21,1
21,300001651,17.Aug.15,dummy,Female,White Collar,Emma,Wales,Mitchell,45899.62,1
22,300002780,24.Oct.15,dummy,Female,White Collar,Carol,Wales,Dickens,63942.65,1
23,300002582,12.Oct.15,dummy,Female,White Collar,Sonia,Wales,Piper,65640.07,1
24,300003479,01.Dec.15,dummy,Female,White Collar,Ella,Wales,Henderson,17649.52,1
24,300001956,07.Sep.15,dummy,Female,White Collar,Kylie,Wales,Sharp,55926.46,1
25,300002265,24.Sep.15,dummy,Female,White Collar,Gabrielle,Wales,Allan,40535.16,1
25,300003129,11.Nov.15,dummy,Female,White Collar,Olivia,Wales,Hudson,14632.29,1
25,300002106,17.Sep.15,dummy,Female,White Collar,Rebecca,Wales,McLean,74812.05,1
25,300002874,28.Oct.15,dummy,Female,White Collar,Fiona,Wales,Piper,7558.84,1
26,300002502,07.Oct.15,dummy,Female,White Collar,Jane,Wales,MacLeod,37590.69,1
26,300002793,25.Oct.15,dummy,Female,White Collar,Zoe,Wales,Payne,58699.25,1
26,300003201,15.Nov.15,dummy,Female,White Collar,Bernadette,Wales,Reid,133683.93,1
26,300001186,12.Jul.15,dummy,Female,White Collar,Bernadette,Wales,Wilson,37830.67,1
27,300002336,27.Sep.15,dummy,Female,White Collar,Heather,Wales,Buckland,33122.15,1
27,300002904,29.Oct.15,dummy,Female,White Collar,Michelle,Wales,Walker,19224.76,1
28,300001425,28.Jul.15,dummy,Female,White Collar,Leah,Wales,Black,91237.59,1
28,300003827,19.Dec.15,dummy,Female,White Collar,Olivia,Wales,Henderson,49068.58,1
28,300003262,19.Nov.15,dummy,Female,White Collar,Sue,Wales,Lyman,68809.02,1
28,300003247,17.Nov.15,dummy,Female,White Collar,Anne,Wales,Nash,48124.64,1
28,300003342,24.Nov.15,dummy,Female,White Collar,Chloe,Wales,Reid,30366.24,1
28,300003908,23.Dec.15,dummy,Female,White Collar,Angela,Wales,Walsh,35567.66,1
28,300003429,28.Nov.15,dummy,Female,White Collar,Alison,Wales,Young,3856.26,1
29,300002761,23.Oct.15,dummy,Female,White Collar,Samantha,Wales,Avery,10423.88,1
29,300003656,10.Dec.15,dummy,Female,White Collar,Samantha,Wales,Edmunds,9471.18,1
29,300001185,12.Jul.15,dummy,Female,White Collar,Ruth,Wales,Glover,44060.89,1
29,300001842,29.Aug.15,dummy,Female,White Collar,Heather,Wales,Graham,25049.02,1
29,300001216,14.Jul.15,dummy,Female,White Collar,Emily,Wales,Knox,99271.98,1
29,300001481,01.Aug.15,dummy,Female,White Collar,Jennifer,Wales,Mitchell,29355.49,1
29,300002189,22.Sep.15,dummy,Female,White Collar,Abigail,Wales,Wright,99557.72,1
29,300001262,18.Jul.15,dummy,Female,White Collar,Gabrielle,Wales,Wright,72266.38,1
30,300001856,30.Aug.15,dummy,Female,White Collar,Virginia,Wales,Lambert,69152.93,1
30,300003263,19.Nov.15,dummy,Female,White Collar,Vanessa,Wales,Parsons,13139.08,1
30,300002297,25.Sep.15,dummy,Female,White Collar,Jasmine,Wales,Rees,117809.44,1
31,300002164,20.Sep.15,dummy,Female,White Collar,Bella,Wales,Jones,61587.63,1
31,300003467,30.Nov.15,dummy,Female,White Collar,Fiona,Wales,Powell,6052.52,1
32,300002855,27.Oct.15,dummy,Female,White Collar,Rose,Wales,Berry,7278.4,1
32,300001131,08.Jul.15,dummy,Female,White Collar,Dorothy,Wales,Howard,38704.52,1
32,300001285,20.Jul.15,dummy,Female,White Collar,Grace,Wales,Lyman,72238.95,1
32,300003779,16.Dec.15,dummy,Female,White Collar,Lisa,Wales,Mackay,27274.97,1
32,300002584,12.Oct.15,dummy,Female,White Collar,Yvonne,Wales,Slater,51208.53,1
33,300001952,07.Sep.15,dummy,Female,White Collar,Jasmine,Wales,Coleman,32106.88,1
33,300002603,13.Oct.15,dummy,Female,White Collar,Theresa,Wales,Graham,53133.68,1
33,300001741,23.Aug.15,dummy,Female,White Collar,Chloe,Wales,Lee,56539.65,1
33,300001680,20.Aug.15,dummy,Female,White Collar,Anna,Wales,Murray,8271.07,1
33,300003826,19.Dec.15,dummy,Female,White Collar,Amy,Wales,Wallace,76628.68,1
33,300003414,27.Nov.15,dummy,Female,White Collar,Sue,Wales,Wallace,71331.75,1
33,300001913,04.Sep.15,dummy,Female,White Collar,Andrea,Wales,Wright,22274.84,1
34,300003130,11.Nov.15,dummy,Female,White Collar,Rachel,Wales,Dowd,8456.78,1
34,300004001,29.Dec.15,dummy,Female,White Collar,Gabrielle,Wales,Duncan,92083.79,1
34,300002927,30.Oct.15,dummy,Female,White Collar,Deirdre,Wales,Fraser,43689.43,1
34,300001840,29.Aug.15,dummy,Female,White Collar,Anne,Wales,Hardacre,97934.55,1
34,300001465,31.Jul.15,dummy,Female,White Collar,Lily,Wales,Hart,1090.67,1
34,300002073,15.Sep.15,dummy,Female,White Collar,Anna,Wales,Howard,22490.5,1
34,300002316,26.Sep.15,dummy,Female,White Collar,Jan,Wales,Randall,14009.77,1
34,300003006,03.Nov.15,dummy,Female,White Collar,Claire,Wales,Scott,116366.09,1
34,300001353,23.Jul.15,dummy,Female,White Collar,Maria,Wales,Short,15478.24,1
34,300001886,01.Sep.15,dummy,Female,White Collar,Lisa,Wales,Watson,49859.68,1
